Código del organismo;Nombre del organismo;Año informado;Trimestre informado;Total y Rango etario;Nº Mujeres;% Mujeres;Nº Hombres;% Hombres;Total
PP039;Partido Igualdad ](PI);2019;Ene-Mar;55 a 59 años;537;5,26;346;5,2;883
PP039;Partido Igualdad ](PI);2019;Ene-Mar;60 a 64 años;347;3,4;250;3,7;597
PP039;Partido Igualdad ](PI);2019;Ene-Mar;65 a 69 años;204;2;137;2;341
PP039;Partido Igualdad ](PI);2019;Ene-Mar;70 a 74 años;110;1,08;92;1,4;202
PP039;Partido Igualdad ](PI);2019;Ene-Mar;75 a 79 años;61;0,6;72;1,1;133
PP039;Partido Igualdad ](PI);2019;Ene-Mar;80 a más años;38;0,37;23;0,3;61
PP039;Partido Igualdad ](PI);2018;Abr - Jun;Total Militantes;9.260;60,4;6.059;39,6;15.319
PP039;Partido Igualdad ](PI);2018;Abr - Jun;14 a 17 años;0;0;0;0;0
PP039;Partido Igualdad ](PI);2018;Abr - Jun;18 a 19 años;342;3,7;190;3,1;532
PP039;Partido Igualdad ](PI);2018;Abr - Jun;20 a 24 años;2.543;27,5;1.532;25,3;4.075
PP039;Partido Igualdad ](PI);2018;Abr - Jun;25 a 29 años;1.657;17,9;1.115;18,4;2.772
PP039;Partido Igualdad ](PI);2018;Abr - Jun;30 a 34 años;1.057;11,4;744;12,3;1.801
PP039;Partido Igualdad ](PI);2018;Abr - Jun;35 a 39 años;802;8,7;527;8,7;1.329
PP039;Partido Igualdad ](PI);2018;Abr - Jun;40 a 44 años;630;6,8;460;7,6;1.090
PP039;Partido Igualdad ](PI);2018;Abr - Jun;45 a 49 años;550;5,9;358;5,9;908
PP039;Partido Igualdad ](PI);2018;Abr - Jun;50 a 54 años;531;5,7;315;5,2;846
PP039;Partido Igualdad ](PI);2018;Abr - Jun;55 a 59 años;477;5,2;305;5;782
PP039;Partido Igualdad ](PI);2018;Abr - Jun;60 a 64 años;299;3,2;224;3,7;523
PP039;Partido Igualdad ](PI);2018;Abr - Jun;65 a 69 años;179;1,9;113;1,9;292
PP039;Partido Igualdad ](PI);2018;Abr - Jun;70 a 74 años;108;1,2;89;1,5;197
PP039;Partido Igualdad ](PI);2018;Abr - Jun;75 a 79 años;50;0,5;64;1,1;114
PP039;Partido Igualdad ](PI);2018;Abr - Jun;80 a más años;35;0,4;23;0,4;58
PP039;Partido Igualdad ](PI);2018;Jul - Sep;Total Militantes;10.145;60,2;6.704;39,8;16.849
PP039;Partido Igualdad ](PI);2018;Jul - Sep;14 a 17 años;0;0;0;0;0
PP039;Partido Igualdad ](PI);2018;Jul - Sep;18 a 19 años;330;3,3;185;2,8;515
PP039;Partido Igualdad ](PI);2018;Jul - Sep;20 a 24 años;2.795;27,6;1.697;25,3;4.492
PP039;Partido Igualdad ](PI);2018;Jul - Sep;25 a 29 años;1.821;17,9;1.237;18,5;3.058
PP039;Partido Igualdad ](PI);2018;Jul - Sep;30 a 34 años;1.237;12,2;846;12,6;2.083
PP039;Partido Igualdad ](PI);2018;Jul - Sep;35 a 39 años;891;8,8;588;8,8;1.479
PP039;Partido Igualdad ](PI);2018;Jul - Sep;40 a 44 años;681;6,7;513;7,7;1.194
PP039;Partido Igualdad ](PI);2018;Jul - Sep;45 a 49 años;592;5,8;401;6;993
PP039;Partido Igualdad ](PI);2018;Jul - Sep;50 a 54 años;566;5,6;347;5,2;913
PP039;Partido Igualdad ](PI);2018;Jul - Sep;55 a 59 años;513;5,1;335;5;848
PP039;Partido Igualdad ](PI);2018;Jul - Sep;60 a 64 años;323;3,2;244;3,6;567
PP039;Partido Igualdad ](PI);2018;Jul - Sep;65 a 69 años;195;1,9;133;2;328
PP039;Partido Igualdad ](PI);2018;Jul - Sep;70 a 74 años;113;1,1;90;1,3;203
PP039;Partido Igualdad ](PI);2018;Jul - Sep;75 a 79 años;55;0,5;63;0,9;118
PP039;Partido Igualdad ](PI);2018;Jul - Sep;80 a más años;33;0,3;25;0,4;58
PP039;Partido Igualdad ](PI);2018;Oct - Dic;Total Militantes;10.145;60,2;6.695;39,8;16.840
PP039;Partido Igualdad ](PI);2018;Oct - Dic;14 a 17 años;0;0;0;0;0
PP039;Partido Igualdad ](PI);2018;Oct - Dic;18 a 19 años;176;1,7;100;1,5;276
PP039;Partido Igualdad ](PI);2018;Oct - Dic;20 a 24 años;2862;28,2;1718;25,6;4.580
PP039;Partido Igualdad ](PI);2018;Oct - Dic;25 a 29 años;1831;18;1244;18,6;3.075
PP039;Partido Igualdad ](PI);2018;Oct - Dic;30 a 34 años;1271;12,5;870;13;2.141
PP039;Partido Igualdad ](PI);2018;Oct - Dic;35 a 39 años;894;8,8;591;8,8;1.485
PP039;Partido Igualdad ](PI);2018;Oct - Dic;40 a 44 años;691;6,8;517;7,7;1.208
PP039;Partido Igualdad ](PI);2018;Oct - Dic;45 a 49 años;591;5,8;402;6;993
PP039;Partido Igualdad ](PI);2018;Oct - Dic;50 a 54 años;569;5,6;348;5,2;917
PP039;Partido Igualdad ](PI);2018;Oct - Dic;55 a 59 años;518;5,1;342;5,1;860
PP039;Partido Igualdad ](PI);2018;Oct - Dic;60 a 64 años;335;3,3;244;3,6;579
PP039;Partido Igualdad ](PI);2018;Oct - Dic;65 a 69 años;202;2;139;2,1;341
PP039;Partido Igualdad ](PI);2018;Oct - Dic;70 a 74 años;112;1,1;89;1,3;201
PP039;Partido Igualdad ](PI);2018;Oct - Dic;75 a 79 años;57;0,6;66;1;123
PP039;Partido Igualdad ](PI);2018;Oct - Dic;80 a más años;36;0,4;25;0,4;61
PP046;Partido Pais;2017;Jul - Sep;Total Militantes;18259;49,4;18697;50,6;36956
PP046;Partido Pais;2017;Jul - Sep;14 a 17 años;0;0;0;0;0
PP046;Partido Pais;2017;Jul - Sep;18 a 19 años;2481;49,8;2502;50,2;4983
PP046;Partido Pais;2017;Jul - Sep;20 a 24 años;4781;47,6;5273;52,4;10054
PP046;Partido Pais;2017;Jul - Sep;25 a 29 años;2326;47,2;2605;52,8;4931
PP046;Partido Pais;2017;Jul - Sep;30 a 34 años;1300;48,9;1356;51,1;2656
PP046;Partido Pais;2017;Jul - Sep;35 a 39 años;1103;51,2;1053;48,8;2156
PP046;Partido Pais;2017;Jul - Sep;40 a 44 años;1078;53,9;921;46,1;1999
PP046;Partido Pais;2017;Jul - Sep;45 a 49 años;1134;54,4;949;45,6;2083
PP046;Partido Pais;2017;Jul - Sep;50 a 54 años;1131;52;1042;48;2173
PP046;Partido Pais;2017;Jul - Sep;55 a 59 años;940;49,6;957;50,4;1897
PP046;Partido Pais;2017;Jul - Sep;60 a 64 años;738;49,4;755;50,6;1493
PP046;Partido Pais;2017;Jul - Sep;65 a 69 años;522;48,3;559;51,7;1081
PP046;Partido Pais;2017;Jul - Sep;70 a 74 años;323;46,4;373;53,6;696
PP046;Partido Pais;2017;Jul - Sep;75 a 79 años;234;50,2;232;49,8;466
PP046;Partido Pais;2017;Jul - Sep;80 a más años;168;58,3;120;41,7;288
PP046;Partido Pais;2017;Oct - Dic;Total Militantes;18017;0,49;18468;0,51;36485
PP046;Partido Pais;2017;Oct - Dic;14 a 17 años;0;0;0;0;0
PP046;Partido Pais;2017;Oct - Dic;18 a 19 años;2422;0,5;2435;0,5;4857
PP046;Partido Pais;2017;Oct - Dic;20 a 24 años;4632;0,47;5151;0,53;9783
PP046;Partido Pais;2017;Oct - Dic;25 a 29 años;2301;0,47;2561;0,53;4862
PP046;Partido Pais;2017;Oct - Dic;30 a 34 años;1291;0,49;1344;0,51;2635
PP046;Partido Pais;2017;Oct - Dic;35 a 39 años;1088;0,51;1049;0,49;2137
PP046;Partido Pais;2017;Oct - Dic;40 a 44 años;1072;0,54;928;0,46;2000
PP046;Partido Pais;2017;Oct - Dic;45 a 49 años;1142;0,54;963;0,46;2105
PP046;Partido Pais;2017;Oct - Dic;50 a 54 años;1140;0,52;1040;0,48;2180
PP046;Partido Pais;2017;Oct - Dic;55 a 59 años;944;0,5;962;0,5;1906
PP046;Partido Pais;2017;Oct - Dic;60 a 64 años;743;0,5;754;0,5;1497
PP046;Partido Pais;2017;Oct - Dic;65 a 69 años;517;0,48;558;0,52;1075
PP046;Partido Pais;2017;Oct - Dic;70 a 74 años;322;0,46;372;0,54;694
PP046;Partido Pais;2017;Oct - Dic;75 a 79 años;234;0,51;228;0,49;462
PP046;Partido Pais;2017;Oct - Dic;80 a más años;169;0,58;123;0,42;292
PP046;Partido Pais;2018;Ene - Mar;Total Militantes;18017;0,49;18468;0,51;36485
PP046;Partido Pais;2018;Ene - Mar;14 a 17 años;0;0;0;0;0
PP046;Partido Pais;2018;Ene - Mar;18 a 19 años;2422;0,5;2435;0,5;4857
PP046;Partido Pais;2018;Ene - Mar;20 a 24 años;4632;0,47;5151;0,53;9783
PP046;Partido Pais;2018;Ene - Mar;25 a 29 años;2301;0,47;2561;0,53;4862
PP046;Partido Pais;2018;Ene - Mar;30 a 34 años;1291;0,49;1344;0,51;2635
PP046;Partido Pais;2018;Ene - Mar;35 a 39 años;1088;0,51;1049;0,49;2137
PP046;Partido Pais;2018;Ene - Mar;40 a 44 años;1072;0,54;928;0,46;2000
PP046;Partido Pais;2018;Ene - Mar;45 a 49 años;1142;0,54;963;0,46;2105
PP046;Partido Pais;2018;Ene - Mar;50 a 54 años;1140;0,52;1040;0,48;2180
PP046;Partido Pais;2018;Ene - Mar;55 a 59 años;944;0,5;962;0,5;1906
PP046;Partido Pais;2018;Ene - Mar;60 a 64 años;743;0,5;754;0,5;1497
PP046;Partido Pais;2018;Ene - Mar;65 a 69 años;517;0,48;558;0,52;1075
PP046;Partido Pais;2018;Ene - Mar;70 a 74 años;322;0,46;372;0,54;694
PP046;Partido Pais;2018;Ene - Mar;75 a 79 años;234;0,51;228;0,49;462
PP046;Partido Pais;2018;Ene - Mar;80 a más años;169;0,58;123;0,42;292
PP046;Partido Pais;2018;Abr - Jun;Total Militantes;18017;0,49;18468;0,51;36485
PP046;Partido Pais;2018;Abr - Jun;14 a 17 años;0;0;0;0;0
PP046;Partido Pais;2018;Abr - Jun;18 a 19 años;2422;0,5;2435;0,5;4857
PP046;Partido Pais;2018;Abr - Jun;20 a 24 años;4632;0,47;5151;0,53;9783
PP046;Partido Pais;2018;Abr - Jun;25 a 29 años;2301;0,47;2561;0,53;4862
PP046;Partido Pais;2018;Abr - Jun;30 a 34 años;1291;0,49;1344;0,51;2635
PP046;Partido Pais;2018;Abr - Jun;35 a 39 años;1088;0,51;1049;0,49;2137
PP046;Partido Pais;2018;Abr - Jun;40 a 44 años;1072;0,54;928;0,46;2000
PP046;Partido Pais;2018;Abr - Jun;45 a 49 años;1142;0,54;963;0,46;2105
PP046;Partido Pais;2018;Abr - Jun;50 a 54 años;1140;0,52;1040;0,48;2180
PP046;Partido Pais;2018;Abr - Jun;55 a 59 años;944;0,5;962;0,5;1906
PP046;Partido Pais;2018;Abr - Jun;60 a 64 años;743;0,5;754;0,5;1497
PP046;Partido Pais;2018;Abr - Jun;65 a 69 años;517;0,48;558;0,52;1075
PP046;Partido Pais;2018;Abr - Jun;70 a 74 años;322;0,46;372;0,54;694
PP046;Partido Pais;2018;Abr - Jun;75 a 79 años;234;0,51;228;0,49;462
PP046;Partido Pais;2018;Abr - Jun;80 a más años;169;0,58;123;0,42;292
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;Total Militantes;876;49,32%;900;50,68%;1776
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;14 a 17 a-os;0;0,00%;0;0,00%;0
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;18 a 19 a-os;5;38,46%;8;61,54%;13
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;20 a 24 a-os;183;47,04%;206;52,96%;389
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;25 a 29 a-os;209;52,78%;187;47,22%;396
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;30 a 34 a-os;109;49,32%;112;50,68%;221
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;35 a 39 a-os;77;48,43%;82;51,57%;159
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;40 a 44 a-os;64;56,64%;49;43,36%;113
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;45 a 49 a-os;57;44,19%;72;55,81%;129
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;50 a 54 a-os;43;53,75%;37;46,25%;80
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;55 a 59 a-os;46;46,94%;52;53,06%;98
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;60 a 64 a-os;24;36,36%;42;63,64%;66
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;65 a 69 a-os;24;48,98%;25;51,02%;49
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;70 a 74 a-os;17;53,13%;15;46,88%;32
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;75 a 79 a-os;11;68,75%;5;31,25%;16
PP047;Partido de Trabajadores Revolucionarios;2017;Oct - Dic;80 a más a-os;7;46,67%;8;53,33%;15
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;Total Militantes;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;14 a 17 a-os;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;18 a 19 a-os;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;20 a 24 a-os;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;25 a 29 a-os;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;30 a 34 a-os;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;35 a 39 a-os;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;40 a 44 a-os;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;45 a 49 a-os;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;50 a 54 a-os;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;55 a 59 a-os;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;60 a 64 a-os;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;65 a 69 a-os;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;70 a 74 a-os;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;75 a 79 a-os;0;0;0;0;0
PP047;Partido de Trabajadores Revolucionarios;2017;Jul - Sep;80 a más a-os;0;0;0;0;0
PP049;Partido ANDHA Chile;2017;Ene - Dic;Total Militantes;2.289;52,71;2.044;47,28;4333
PP049;Partido ANDHA Chile;2017;Ene - Dic;14 a 17 años;0;0;0;0;0
PP049;Partido ANDHA Chile;2017;Ene - Dic;18 a 19 años;73;3;60;3;553
PP049;Partido ANDHA Chile;2017;Ene - Dic;20 a 24 años;477;21;485;24;1447
PP049;Partido ANDHA Chile;2017;Ene - Dic;25 a 29 años;312;14;350;17;1012
PP049;Partido ANDHA Chile;2017;Ene - Dic;30 a 34 años;279;12;240;12;764
PP049;Partido ANDHA Chile;2017;Ene - Dic;35 a 39 años;223;10;179;9;421
PP049;Partido ANDHA Chile;2017;Ene - Dic;40 a 44 años;208;9;183;9;409
PP049;Partido ANDHA Chile;2017;Ene - Dic;45 a 49 años;193;8;153;7;361
PP049;Partido ANDHA Chile;2017;Ene - Dic;50 a 54 años;191;8;127;6;332
PP049;Partido ANDHA Chile;2017;Ene - Dic;55 a 59 años;151;7;104;5;267
PP049;Partido ANDHA Chile;2017;Ene - Dic;60 a 64 años;82;4;72;4;162
PP049;Partido ANDHA Chile;2017;ene - Dic;65 a 69 años;51;2;50;2;105
PP049;Partido ANDHA Chile;2017;Ene - Dic;70 a 74 años;31;1;23;1;56
PP049;Partido ANDHA Chile;2017;Ene - Dic;75 a 79 años;12;1;9;0;22
PP049;Partido ANDHA Chile;2017;Ene - Dic;80 o +;6;0;9;0;15
PP052;Partido Pais Progresista;2018;Oct - Dic;Total Militantes;47.673;53%;41.768;47%;89.441
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Simpatizantes 14 a 17 años;0;0%;0;0%;0
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Militantes 18 a 19 años;1.094;1%;957;1%;2.051
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Militantes 20 a 24 años;12.457;14%;10.575;12%;23.032
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Militantes 25 a 29 años;6.355;7%;6.006;7%;12.361
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Militantes 30 a 34 años;3.913;4%;3.870;4%;7.783
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Militantes 35 a 39 años;3.168;4%;3.348;4%;6.516
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Militantes 40 a 44 años;3.210;4%;3.150;4%;6.360
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Militantes 45 a 49 años;3.532;4%;3.050;3%;6.582
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Militantes 50 a 54 años;3.648;4%;2.973;3%;6.621
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Militantes 55 a 59 años;3.235;4%;2.532;3%;5.767
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Militantes 60 a 64 años;2.620;3%;1.963;2%;4.583
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Militantes 65 a 69 años;1.771;2%;1.402;2%;3.173
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Militantes 70 a 74 años;1.203;1%;987;1%;2.190
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Militantes 75 a 79 años;802;1%;553;1%;1.355
PP052;Partido Pais Progresista;2018;Oct - Dic;N° Militantes 80 a más años;665;1%;402;0%;1.067
PP052;Partido Pais Progresista;2018;Jul - Sep;Total Militantes;47.795;53%;41.923;47%;89.718,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Simpatizantes 14 a 17 años;0;0%;0;0%;0,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Militantes 18 a 19 años;1.125;1%;984;1%;2.109,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Militantes 20 a 24 años;12.489;14%;10.605;12%;23.094,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Militantes 25 a 29 años;6.355;7%;6.004;7%;12.359,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Militantes 30 a 34 años;3.923;4%;3.883;4%;7.806,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Militantes 35 a 39 años;3.175;4%;3.365;4%;6.540,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Militantes 40 a 44 años;3.218;4%;3.162;4%;6.380,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Militantes 45 a 49 años;3.541;4%;3.056;3%;6.597,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Militantes 50 a 54 años;3.656;4%;2.998;3%;6.654,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Militantes 55 a 59 años;3.232;4%;2.525;3%;5.757,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Militantes 60 a 64 años;2.628;3%;1.968;2%;4.596,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Militantes 65 a 69 años;1.771;2%;1.412;2%;3.183,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Militantes 70 a 74 años;1.210;1%;996;1%;2.206,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Militantes 75 a 79 años;812;1%;556;1%;1.368,,,,,,
PP052;Partido Pais Progresista;2018;Jul - Sep;N° Militantes 80 a más años;660;1%;409;0%;1.069,,,,,,
PP052;Partido Pais Progresista;2018;Abr - Jun;Total Militantes;48034;53%;42258;47%;90292
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Simpatizantes 14 a 17 años;0;0%;0;0%;0
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Militantes 18 a 19 años;1.125;1%;987;1%;2.112
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Militantes 20 a 24 años;12.516;14%;10.654;12%;23.170
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Militantes 25 a 29 años;6.376;7%;6.022;7%;12.398
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Militantes 30 a 34 años;3.928;4%;3.906;4%;7.834
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Militantes 35 a 39 años;3.182;4%;3.383;4%;6.565
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Militantes 40 a 44 años;3.227;4%;3.173;4%;6.400
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Militantes 45 a 49 años;3.554;4%;3.083;3%;6.637
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Militantes 50 a 54 años;3.670;4%;3.024;3%;6.694
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Militantes 55 a 59 años;3.246;4%;2.546;3%;5.792
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Militantes 60 a 64 años;2.647;3%;1.996;2%;4.643
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Militantes 65 a 69 años;1.789;2%;1445;2%;3.234
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Militantes 70 a 74 años;1.242;1%;1019;1%;2.261
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Militantes 75 a 79 años;828;1%;576;1%;1.404
PP052;Partido Pais Progresista;2018;Abr - Jun;N° Militantes 80 a más años;704;1%;444;0%;1.148
PP052;Partido Pais Progresista;2019;Ene - Mar;Total Militantes;47.526;53%;41.591;47%;89.117
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Simpatizantes 14 a 17 años;0;0%;0;0%;0
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Militantes 18 a 19 años;1.091;1%;951;1%;2.042
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Militantes 20 a 24 años;12.431;14%;10.554;12%;22.985
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Militantes 25 a 29 años;6.339;7%;5.983;7%;12.322
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Militantes 30 a 34 años;3.898;4%;3.848;4%;7.746
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Militantes 35 a 39 años;3.159;4%;3.330;4%;6.489
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Militantes 40 a 44 años;3.199;4%;3.138;4%;6.337
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Militantes 45 a 49 años;3.521;4%;3.039;3%;6.560
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Militantes 50 a 54 años;3.635;4%;2.963;3%;6.598
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Militantes 55 a 59 años;3.224;4%;2.518;3%;5.742
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Militantes 60 a 64 años;2.612;3%;1.945;2%;4.557
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Militantes 65 a 69 años;1.764;2%;1.397;2%;3.161
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Militantes 70 a 74 años;1.199;1%;984;1%;2.183
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Militantes 75 a 79 años;795;1%;547;1%;1.342
PP052;Partido Pais Progresista;2019;Ene - Mar;N° Militantes 80 a más años;659;1%;394;0%;1.053
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;Total Militantes;1.308;50,19;1.298;49,8;2.606
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;14 a 17 años;0;0;0;0;0
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;18 a 19 años;72;2,76;81;3,11;153
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;20 a 24 años;293;11,24;354;13,58;647
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;25 a 29 años;251;9,63;270;10,36;521
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;30 a 34 años;148;5,68;157;6,02;305
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;35 a 39 años;115;4,41;117;4,49;232
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;40 a 44 años;80;3,07;62;2,38;142
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;45 a 49 años;80;3,07;58;2,23;138
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;50 a 54 años;78;2,99;57;2,19;135
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;55 a 59 años;70;2,69;50;1,92;120
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;60 a 64 años;49;1,88;26;1;75
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;65 a 69 años;33;1,27;30;1,15;63
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;70 a 74 años;23;0,88;20;0,77;43
PP053;Partido Izquierda Anticapitalista de los Trabajadores (IAT);2018;Oct - Dic;75 a 79 años;10;0,38;9;0,35;19
