idcaso;IDInstitucion,;Institucion
34669;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
34670;f35d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DEL MAULE"
34671;89603745-a109-e211-b576-00155d01e500;"CORPORACIÓN MUNICIPAL DE PUENTE ALTO"
34672;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
34673;55583745-a109-e211-b576-00155d01e500;"CARABINEROS DE CHILE"
34674;9b593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE CERRO NAVIA"
34675;99573745-a109-e211-b576-00155d01e500;"MINISTERIO SECRETARÍA GENERAL DE LA PRESIDENCIA"
34676;875f3745-a109-e211-b576-00155d01e500;"CONSEJO PARA LA TRANSPARENCIA"
34677;b75f3745-a109-e211-b576-00155d01e500;"SERVICIO DE EVALUACIÓN AMBIENTAL"
34678;5b195b88-254a-e711-86c8-005056b25a84;"SEREMI DE MEDIO AMBIENTE - METROPOLITANA"
34679;5b5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LAMPA"
34680;71593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE BUIN"
34681;755c3745-a109-e211-b576-00155d01e500;"GOBIERNO REGIONAL REGIÓN DEL BÍO BÍO"
34682;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
34683;0d583745-a109-e211-b576-00155d01e500;"UNIVERSIDAD DE TARAPACÁ"
34684;cf573745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE ELECTRICIDAD Y COMBUSTIBLES (SEC)"
34685;635b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE RECOLETA"
34686;d55a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE OSORNO"
34687;2b583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE JUSTICIA"
34688;f1573745-a109-e211-b576-00155d01e500;"DIRECCIÓN NACIONAL DEL SERVICIO CIVIL"
34689;a35b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SAN NICOLÁS"
34690;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
34691;7f603745-a109-e211-b576-00155d01e500;"CORPORACIÓN MUNICIPAL DE ÑUÑOA"
34692;8d5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LOS VILOS"
34693;29583745-a109-e211-b576-00155d01e500;"UNIVERSIDAD DE LOS LAGOS"
34694;93593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE CASTRO"
34695;39583745-a109-e211-b576-00155d01e500;"SERVICIO DE REGISTRO CIVIL E IDENTIFICACIÓN"
34696;bb583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE REDES ASISTENCIALES"
34697;e35a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE PALENA"
34698;b1583745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE SEGURIDAD SOCIAL"
34699;2f583745-a109-e211-b576-00155d01e500;"GENDARMERÍA DE CHILE"
34700;975f3745-a109-e211-b576-00155d01e500;"ESTADO MAYOR CONJUNTO"
34701;e5583745-a109-e211-b576-00155d01e500;"SERVICIO DE SALUD ARAUCO"
34702;775d3745-a109-e211-b576-00155d01e500;"SEREMI DE OBRAS PUBLICAS REGIÓN METROPOLITANA DE SANTIAGO"
34703;555a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LAGO VERDE"
34704;d7593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE CONSTITUCIÓN"
34705;1b5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE GORBEA"
34706;2b603745-a109-e211-b576-00155d01e500;"HOSPITAL SAN JUAN DE DIOS DE SAN FERNANDO"
34707;bb583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE REDES ASISTENCIALES"
34708;af5d3745-a109-e211-b576-00155d01e500;"SEREMI DE BIENES NACIONALES REGIÓN DE COQUIMBO"
34709;b7593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE COCHAMÓ"
34710;4b593745-a109-e211-b576-00155d01e500;"CORPORACIÓN NACIONAL DE DESARROLLO INDÍGENA"
34711;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
34712;395b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE PURRANQUE"
34713;9e595a25-2a4a-e711-86c8-005056b25a84;"SEREMI DE MEDIO AMBIENTE - BÍOBÍO"
34714;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
34715;af5d3745-a109-e211-b576-00155d01e500;"SEREMI DE BIENES NACIONALES REGIÓN DE COQUIMBO"
34716;af5d3745-a109-e211-b576-00155d01e500;"SEREMI DE BIENES NACIONALES REGIÓN DE COQUIMBO"
34717;f35f3745-a109-e211-b576-00155d01e500;"HOSPITAL SAN JOSÉ DE SANTIAGO"
34718;ab5f3745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE ENERGÍA"
34719;15603745-a109-e211-b576-00155d01e500;"HOSPITAL CLINICO DE MAGALLANES DR. LAUTARO NAVARRO"
34720;0c5c6f5f-a754-e411-8ceb-00155d01e500;"INSTITUTO NACIONAL DEL DEPORTE"
34721;2d5d3745-a109-e211-b576-00155d01e500;"SERVICIO DE COOPERACIÓN TÉCNICA"
34722;b15f3745-a109-e211-b576-00155d01e500;"HOSPITAL REGIONAL ANTOFAGASTA DR. LEONARDO GUZMÁN"
34723;b9c7465f-586b-e811-adbc-005056b25a84;"SERVICIO LOCAL DE EDUCACIÓN PUBLICA PUERTO CORDILLERA"
34724;33583745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DE MENORES (SENAME)"
34725;d1593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE CONCEPCIÓN"
34726;29593745-a109-e211-b576-00155d01e500;"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DE LA ARAUCANÍA"
34727;615a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LAS CONDES"
34728;615a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LAS CONDES"
34729;39583745-a109-e211-b576-00155d01e500;"SERVICIO DE REGISTRO CIVIL E IDENTIFICACIÓN"
34730;39583745-a109-e211-b576-00155d01e500;"SERVICIO DE REGISTRO CIVIL E IDENTIFICACIÓN"
34731;875f3745-a109-e211-b576-00155d01e500;"CONSEJO PARA LA TRANSPARENCIA"
34732;ff5d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DE MAGALLANES Y ANTÁRTICA CHILENA"
34733;c1583745-a109-e211-b576-00155d01e500;"CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIOS DE SALUD (CENABAST)"
34734;b3583745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE PENSIONES"
34735;9b603745-a109-e211-b576-00155d01e500;"CORPORACIÓN MUNICIPAL DE SAN FERNANDO"
34736;ed573745-a109-e211-b576-00155d01e500;"SERVICIO DE IMPUESTOS INTERNOS"
34737;d5583745-a109-e211-b576-00155d01e500;"SERVICIO DE SALUD VALPARAÍSO-SAN ANTONIO"
34738;0f603745-a109-e211-b576-00155d01e500;"INSTITUTO NACIONAL ENF. RESPIRATORIAS Y CIRUGÍA TORAX"
34739;bd5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SANTIAGO"
34740;0f603745-a109-e211-b576-00155d01e500;"INSTITUTO NACIONAL ENF. RESPIRATORIAS Y CIRUGÍA TORAX"
34741;0f603745-a109-e211-b576-00155d01e500;"INSTITUTO NACIONAL ENF. RESPIRATORIAS Y CIRUGÍA TORAX"
34742;0f603745-a109-e211-b576-00155d01e500;"INSTITUTO NACIONAL ENF. RESPIRATORIAS Y CIRUGÍA TORAX"
34743;0f603745-a109-e211-b576-00155d01e500;"INSTITUTO NACIONAL ENF. RESPIRATORIAS Y CIRUGÍA TORAX"
34744;0f603745-a109-e211-b576-00155d01e500;"INSTITUTO NACIONAL ENF. RESPIRATORIAS Y CIRUGÍA TORAX"
34745;9f5f3745-a109-e211-b576-00155d01e500;"CORPORACIÓN MUNICIPAL DE PANGUIPULLI"
34746;2f583745-a109-e211-b576-00155d01e500;"GENDARMERÍA DE CHILE"
34747;0f593745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE VIVIENDA Y URBANISMO"
34748;b1573745-a109-e211-b576-00155d01e500;"SERVICIO ELECTORAL"
34749;c9593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE COLINA"
34750;6b583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE OBRAS PÚBLICAS"
34751;e95b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VALDIVIA"
34752;f55b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VILCÚN"
34753;4f583745-a109-e211-b576-00155d01e500;"EJÉRCITO DE CHILE"
34754;c3583745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE SALUD"
34755;f75b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VILLA ALEGRE"
34756;2d603745-a109-e211-b576-00155d01e500;"HOSPITAL BARROS LUCO TRUDEAU"
34757;735c3745-a109-e211-b576-00155d01e500;"GOBIERNO REGIONAL REGIÓN DEL MAULE"
34758;85a5df45-4908-e411-8bec-00155d01e500;"SUBSECRETARÍA DEL DEPORTE"
34759;4d603745-a109-e211-b576-00155d01e500;"HOSPITAL CLINICO SAN BORJA ARRIARÁN"
34760;bd5f3745-a109-e211-b576-00155d01e500;"HOSPITAL SAN PABLO DE COQUIMBO"
34761;bf583745-a109-e211-b576-00155d01e500;"INSTITUTO DE SALUD PÚBLICA DE CHILE"
34762;e3573745-a109-e211-b576-00155d01e500;"TESORERÍA GENERAL DE LA REPÚBLICA"
34763;4f583745-a109-e211-b576-00155d01e500;"EJÉRCITO DE CHILE"
34764;bf583745-a109-e211-b576-00155d01e500;"INSTITUTO DE SALUD PÚBLICA DE CHILE"
34765;0f583745-a109-e211-b576-00155d01e500;"UNIVERSIDAD DE ANTOFAGASTA"
34766;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
34767;775a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LO PRADO"
34768;ef583745-a109-e211-b576-00155d01e500;"SERVICIO DE SALUD OSORNO"
34769;bd5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SANTIAGO"
34770;b1583745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE SEGURIDAD SOCIAL"
34771;55593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE ALGARROBO"
34772;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
34773;d95f3745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA PARA LAS FUERZAS ARMADAS"
34774;355a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE IQUIQUE"
34775;db593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE COPIAPÓ"
34776;d35b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE TILTIL"
34777;89613745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL MEDIO AMBIENTE"
34778;bd583745-a109-e211-b576-00155d01e500;"FONDO NACIONAL DE SALUD"
34779;21593745-a109-e211-b576-00155d01e500;"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN METROPOLITANA DE SANTIAGO"
34780;3f5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LA CRUZ"
34781;b1573745-a109-e211-b576-00155d01e500;"SERVICIO ELECTORAL"
34782;19583745-a109-e211-b576-00155d01e500;"UNIVERSIDAD DE CHILE"
34783;31603745-a109-e211-b576-00155d01e500;"HOSPITAL DE URGENCIA ASISTENCIA PÚBLICA, POSTA CENTRAL"
34784;ed5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VALPARAÍSO"
34785;7f573745-a109-e211-b576-00155d01e500;"MINISTERIO DE EDUCACIÓN"
34786;37593745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE TELECOMUNICACIONES"
34787;ed5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VALPARAÍSO"
34788;4f583745-a109-e211-b576-00155d01e500;"EJÉRCITO DE CHILE"
34789;fd593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE EL MONTE"
34790;bb583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE REDES ASISTENCIALES"
34791;ad603745-a109-e211-b576-00155d01e500;"HOSPITAL DEL SALVADOR"
34792;bb583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE REDES ASISTENCIALES"
34793;fbad6da1-7403-e311-b120-00155d01e500;"FUNDACIÓN ORQUESTAS JUVENILES E INFANTILES DE CHILE"
34794;fbad6da1-7403-e311-b120-00155d01e500;"FUNDACIÓN ORQUESTAS JUVENILES E INFANTILES DE CHILE"
34795;dd593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE COQUIMBO"
34796;fd613745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE EVALUACIÓN SOCIAL"
34797;ed5d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DE VALPARAÍSO"
34798;ef5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE PARRAL"
34799;bf583745-a109-e211-b576-00155d01e500;"INSTITUTO DE SALUD PÚBLICA DE CHILE"
34800;2d5d3745-a109-e211-b576-00155d01e500;"SERVICIO DE COOPERACIÓN TÉCNICA"
34801;2f5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE HUECHURABA"
34802;435f3745-a109-e211-b576-00155d01e500;"HOSPITAL REGIONAL DE ARICA "DR. JUAN NOÉ CREVANI""
34803;07603745-a109-e211-b576-00155d01e500;"HOSPITAL DEL SALVADOR DE SANTIAGO"
34804;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
34805;1d603745-a109-e211-b576-00155d01e500;"HOSPITAL FÉLIX BULNES CERDA"
34806;e1573745-a109-e211-b576-00155d01e500;"DIRECCIÓN DE PRESUPUESTOS"
34807;c1583745-a109-e211-b576-00155d01e500;"CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIOS DE SALUD (CENABAST)"
34808;ed5d3745-a109-e211-b576-00155d01e500;"SEREMI DE SALUD REGIÓN DE VALPARAÍSO"
34809;1d5e3745-a109-e211-b576-00155d01e500;"SEREMI DE VIVIENDA Y URBANISMO REGIÓN DE ANTOFAGASTA"
34810;355a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE IQUIQUE"
34811;c75b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE TALCAHUANO"
34812;355a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE IQUIQUE"
34813;995a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE MAIPÚ"
34814;0f603745-a109-e211-b576-00155d01e500;"INSTITUTO NACIONAL ENF. RESPIRATORIAS Y CIRUGÍA TORAX"
34815;2f5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE HUECHURABA"
34816;0f603745-a109-e211-b576-00155d01e500;"INSTITUTO NACIONAL ENF. RESPIRATORIAS Y CIRUGÍA TORAX"
34817;b3583745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE PENSIONES"
34818;e3573745-a109-e211-b576-00155d01e500;"TESORERÍA GENERAL DE LA REPÚBLICA"
34819;e75a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE PANGUIPULLI"
34820;03593745-a109-e211-b576-00155d01e500;"SERVICIO DE SALUD METROPOLITANO SUR-ORIENTE"
34821;2f5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE HUECHURABA"
34822;67583745-a109-e211-b576-00155d01e500;"DIRECCIÓN DE PREVISIÓN DE CARABINEROS DE CHILE (DIPRECA)"
34823;bf5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SANTO DOMINGO"
34824;b35d3745-a109-e211-b576-00155d01e500;"SEREMI DE BIENES NACIONALES REGIÓN METROPOLITANA DE SANTIAGO"
34825;ff573745-a109-e211-b576-00155d01e500;"COMISIÓN NACIONAL DE INVESTIGACIÓN CIENTÍFICA Y TECNOLÓGICA"
34826;d1593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE CONCEPCIÓN"
34827;a9573745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL INTERIOR"
34828;39583745-a109-e211-b576-00155d01e500;"SERVICIO DE REGISTRO CIVIL E IDENTIFICACIÓN"
34829;4f583745-a109-e211-b576-00155d01e500;"EJÉRCITO DE CHILE"
34830;d1573745-a109-e211-b576-00155d01e500;"CORPORACIÓN DE FOMENTO DE LA PRODUCCIÓN (CORFO)"
34831;4f3caa29-7121-e811-9105-005056b25a84;"SERVICIO LOCAL DE EDUCACIÓN PÚBLICA LAS BARRANCAS"
34832;4f583745-a109-e211-b576-00155d01e500;"EJÉRCITO DE CHILE"
34833;075a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE ESTACIÓN CENTRAL"
34834;ff5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VITACURA"
34835;075a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE ESTACIÓN CENTRAL"
34836;4f583745-a109-e211-b576-00155d01e500;"EJÉRCITO DE CHILE"
34837;575b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE QUINTA NORMAL"
34838;55583745-a109-e211-b576-00155d01e500;"CARABINEROS DE CHILE"
34839;4f583745-a109-e211-b576-00155d01e500;"EJÉRCITO DE CHILE"
34840;9d5f3745-a109-e211-b576-00155d01e500;"CORPORACIÓN MUNICIPAL DE VALPARAÍSO"
34841;04e77d8e-bd79-e611-a250-005056b25a84;"ASOCIACIÓN DE MUNICIPALIDADES DE LA REGIÓN DE VALPARAÍSO"
34842;b3583745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE PENSIONES"
34843;bf5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE NAVIDAD"
34844;bf5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE NAVIDAD"
34845;57583745-a109-e211-b576-00155d01e500;"POLICÍA DE INVESTIGACIONES DE CHILE"
34846;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
34847;6d5c3745-a109-e211-b576-00155d01e500;"GOBIERNO REGIONAL REGIÓN DE VALPARAÍSO"
34848;21593745-a109-e211-b576-00155d01e500;"SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN METROPOLITANA DE SANTIAGO"
34849;315a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE ILLAPEL"
34850;995a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE MAIPÚ"
34851;37593745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE TELECOMUNICACIONES"
34852;bb583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE REDES ASISTENCIALES"
34853;b3583745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE PENSIONES"
34854;2d5d3745-a109-e211-b576-00155d01e500;"SERVICIO DE COOPERACIÓN TÉCNICA"
34855;bb583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE REDES ASISTENCIALES"
34856;c55b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE TALCA"
34857;22d492cc-2da5-e611-a250-005056b25a84;"ASOCIACIÓN DE MUNICIPALIDADES DE LA REGIÓN DE LOS RÍOS"
34858;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
34859;ed583745-a109-e211-b576-00155d01e500;"SERVICIO DE SALUD VALDIVIA"
34860;65583745-a109-e211-b576-00155d01e500;"CAJA DE PREVISIÓN DE LA DEFENSA NACIONAL (CAPREDENA)"
34861;a9583745-a109-e211-b576-00155d01e500;"DIRECCIÓN DEL TRABAJO"
34862;39583745-a109-e211-b576-00155d01e500;"SERVICIO DE REGISTRO CIVIL E IDENTIFICACIÓN"
34863;cc69ff05-d0b8-e211-b120-00155d01e500;"SUPERINTENDENCIA DE EDUCACIÓN"
34864;a55b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SAN PABLO"
34865;83583745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE SERVICIOS SANITARIOS"
34866;ff573745-a109-e211-b576-00155d01e500;"COMISIÓN NACIONAL DE INVESTIGACIÓN CIENTÍFICA Y TECNOLÓGICA"
34867;bf583745-a109-e211-b576-00155d01e500;"INSTITUTO DE SALUD PÚBLICA DE CHILE"
34868;81583745-a109-e211-b576-00155d01e500;"DIRECCIÓN GENERAL DE AGUAS (DGA)"
34869;bf583745-a109-e211-b576-00155d01e500;"INSTITUTO DE SALUD PÚBLICA DE CHILE"
34870;e15a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE PAINE"
34871;e55b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE TREHUACO"
34872;ad5f3745-a109-e211-b576-00155d01e500;"DIRECCIÓN GENERAL DE CONCESIONES DE OBRAS PÚBLICAS (DGC)"
34873;89613745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL MEDIO AMBIENTE"
34874;135d3745-a109-e211-b576-00155d01e500;"SEREMI DE ECONOMIA REGIÓN METROPOLITANA DE SANTIAGO"
34875;375f3745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE ELECTRICIDAD Y COMBUSTIBLES REGIÓN DEL BÍO BÍO"
34876;bb583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE REDES ASISTENCIALES"
34877;7f573745-a109-e211-b576-00155d01e500;"MINISTERIO DE EDUCACIÓN"
34878;cb5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE ÑUÑOA"
34879;1d603745-a109-e211-b576-00155d01e500;"HOSPITAL FÉLIX BULNES CERDA"
34880;f1593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE CURICÓ"
34881;bf583745-a109-e211-b576-00155d01e500;"INSTITUTO DE SALUD PÚBLICA DE CHILE"
34882;4f583745-a109-e211-b576-00155d01e500;"EJÉRCITO DE CHILE"
34883;33583745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DE MENORES (SENAME)"
34884;135f3745-a109-e211-b576-00155d01e500;"DIRECCIÓN GENERAL DE AGUAS REGIÓN METROPOLITANA DE SANTIAGO"
34885;855b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE SAN ANTONIO"
34886;575e2cad-8145-e411-acfc-00155d01e500;"MINISTERIO DEL DEPORTE"
34887;4b5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LA PINTANA"
34888;23603745-a109-e211-b576-00155d01e500;"HOSPITAL CLAUDIO VICUÑA DE SAN ANTONIO"
34889;f35f3745-a109-e211-b576-00155d01e500;"HOSPITAL SAN JOSÉ DE SANTIAGO"
34890;ed5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VALPARAÍSO"
34891;f27ba6bc-71ae-e211-b120-00155d01e500;"FUNDACIÓN INTEGRA"
34892;ab5d3745-a109-e211-b576-00155d01e500;"SEREMI DE BIENES NACIONALES REGIÓN DE ANTOFAGASTA"
34893;e5583745-a109-e211-b576-00155d01e500;"SERVICIO DE SALUD ARAUCO"
34894;55583745-a109-e211-b576-00155d01e500;"CARABINEROS DE CHILE"
34895;e9583745-a109-e211-b576-00155d01e500;"SERVICIO DE SALUD ARAUCANÍA NORTE"
34896;f55f3745-a109-e211-b576-00155d01e500;"HOSPITAL DR. ERNESTO TORRES GALDAMES DE IQUIQUE"
34897;995a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE MAIPÚ"
34898;77573745-a109-e211-b576-00155d01e500;"MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA"
34899;77573745-a109-e211-b576-00155d01e500;"MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA"
34900;39583745-a109-e211-b576-00155d01e500;"SERVICIO DE REGISTRO CIVIL E IDENTIFICACIÓN"
34901;77573745-a109-e211-b576-00155d01e500;"MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA"
34902;77573745-a109-e211-b576-00155d01e500;"MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA"
34903;bf5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE NAVIDAD"
34904;8f5f3745-a109-e211-b576-00155d01e500;"CORPORACIÓN MUNICIPAL DE ANCUD"
34905;1f5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE PROVIDENCIA"
34906;4f583745-a109-e211-b576-00155d01e500;"EJÉRCITO DE CHILE"
34907;d95f3745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA PARA LAS FUERZAS ARMADAS"
34908;89613745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DEL MEDIO AMBIENTE"
34909;c3583745-a109-e211-b576-00155d01e500;"SUPERINTENDENCIA DE SALUD"
34910;4f583745-a109-e211-b576-00155d01e500;"EJÉRCITO DE CHILE"
34911;0d593745-a109-e211-b576-00155d01e500;"SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA"
34912;77573745-a109-e211-b576-00155d01e500;"MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA"
34913;435f3745-a109-e211-b576-00155d01e500;"HOSPITAL REGIONAL DE ARICA "DR. JUAN NOÉ CREVANI""
34914;01583745-a109-e211-b576-00155d01e500;"JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECAS"
34915;55583745-a109-e211-b576-00155d01e500;"CARABINEROS DE CHILE"
34916;cc69ff05-d0b8-e211-b120-00155d01e500;"SUPERINTENDENCIA DE EDUCACIÓN"
34917;fd5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VIÑA DEL MAR"
34918;5b5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE LAMPA"
34919;4f583745-a109-e211-b576-00155d01e500;"EJÉRCITO DE CHILE"
34920;6d593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE ARICA"
34921;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
34922;6f5c3745-a109-e211-b576-00155d01e500;"GOBIERNO REGIONAL REGIÓN METROPOLITANA DE SANTIAGO"
34923;77573745-a109-e211-b576-00155d01e500;"MINISTERIO DEL INTERIOR Y SEGURIDAD PÚBLICA"
34924;fd5b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE VIÑA DEL MAR"
34925;ed593745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE CURARREHUE"
34926;e75b3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE TUCAPEL"
34927;b5583745-a109-e211-b576-00155d01e500;"INSTITUTO DE PREVISIÓN SOCIAL (IPS)"
34928;b7583745-a109-e211-b576-00155d01e500;"SUBSECRETARÍA DE SALUD PÚBLICA"
34929;1f5a3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE GUAITECAS"
34930;015c3745-a109-e211-b576-00155d01e500;"MUNICIPALIDAD DE YERBAS BUENAS"
34931;ad5f3745-a109-e211-b576-00155d01e500;"DIRECCIÓN GENERAL DE CONCESIONES DE OBRAS PÚBLICAS (DGC)"
