idCaso;IdMotivo;Motivo
33669;43;Respuesta incompleta o parcial
33670;17;Otros
33671;2;No recibió respuesta a su solicitud
33672;17;Otros
33672;30;Otros
33672;14;El acceso a la información no es expedito
33672;15;La información es incompleta
33672;13;La información no está disponible en forma permanente
33673;17;Otros
33673;23;Actos y resoluciones con efectos sobre terceros
33674;2;No recibió respuesta a su solicitud
33675;4;Otras
33676;2;No recibió respuesta a su solicitud
33677;43;Respuesta incompleta o parcial
33678;43;Respuesta incompleta o parcial
33679;43;Respuesta incompleta o parcial
33680;4;Otras
33681;8;No se encuentra la información
33681;1;Respuesta negativa a la solicitud de información
33681;12;Otras
33682;43;Respuesta incompleta o parcial
33683;12;Otras
33683;1;Respuesta negativa a la solicitud de información
33683;8;No se encuentra la información
33683;9;La información no existe
33684;1;Respuesta negativa a la solicitud de información
33684;6;Debido funcionamiento del órgano/servicio
33685;6;Debido funcionamiento del órgano/servicio
33685;1;Respuesta negativa a la solicitud de información
33686;2;No recibió respuesta a su solicitud
33687;1;Respuesta negativa a la solicitud de información
33687;12;Otras
33688;8;No se encuentra la información
33688;4;Otras
33689;17;Otros
33689;30;Otros
33689;16;La información está desactualizada
33690;2;No recibió respuesta a su solicitud
33691;4;Otras
33692;16;La información está desactualizada
33692;13;La información no está disponible en forma permanente
33692;21;Personal y sus remuneraciones
33693;30;Otros
33693;17;Otros
33694;2;No recibió respuesta a su solicitud
33695;1;Respuesta negativa a la solicitud de información
33695;9;La información no existe
33696;1;Respuesta negativa a la solicitud de información
33697;1;Respuesta negativa a la solicitud de información
33697;12;Otras
33698;23;Actos y resoluciones con efectos sobre terceros
33698;28;Presupuesto asignado y su ejecución
33698;26;Contrataciones
33698;25;Mecanismos de participación ciudadana
33698;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
33698;16;La información está desactualizada
33698;15;La información es incompleta
33698;21;Personal y sus remuneraciones
33698;13;La información no está disponible en forma permanente
33699;21;Personal y sus remuneraciones
33699;17;Otros
33700;2;No recibió respuesta a su solicitud
33701;4;Otras
33702;4;Otras
33703;30;Otros
33703;15;La información es incompleta
33704;2;No recibió respuesta a su solicitud
33705;12;Otras
33705;43;Respuesta incompleta o parcial
33706;12;Otras
33706;6;Debido funcionamiento del órgano/servicio
33706;1;Respuesta negativa a la solicitud de información
33707;1;Respuesta negativa a la solicitud de información
33708;23;Actos y resoluciones con efectos sobre terceros
33708;17;Otros
33709;2;No recibió respuesta a su solicitud
33710;1;Respuesta negativa a la solicitud de información
33710;12;Otras
33711;2;No recibió respuesta a su solicitud
33712;1;Respuesta negativa a la solicitud de información
33713;4;Otras
33714;26;Contrataciones
33714;24;Actos y documentos publicados en el Diario Oficial
33714;17;Otros
33714;30;Otros
33714;21;Personal y sus remuneraciones
33714;19;Facultades, funciones y atribuciones de unidades internas
33715;4;Otras
33716;12;Otras
33716;43;Respuesta incompleta o parcial
33717;43;Respuesta incompleta o parcial
33717;12;Otras
33717;3;La información entregada no corresponde a la solicitada
33718;3;La información entregada no corresponde a la solicitada
33718;12;Otras
33719;12;Otras
33719;1;Respuesta negativa a la solicitud de información
33720;2;No recibió respuesta a su solicitud
33721;26;Contrataciones
33721;17;Otros
33722;12;Otras
33722;43;Respuesta incompleta o parcial
33723;6;Debido funcionamiento del órgano/servicio
33723;1;Respuesta negativa a la solicitud de información
33723;3;La información entregada no corresponde a la solicitada
33724;43;Respuesta incompleta o parcial
33724;12;Otras
33725;12;Otras
33725;1;Respuesta negativa a la solicitud de información
33725;4;Otras
33726;3;La información entregada no corresponde a la solicitada
33726;12;Otras
33727;1;Respuesta negativa a la solicitud de información
33727;4;Otras
33728;1;Respuesta negativa a la solicitud de información
33729;1;Respuesta negativa a la solicitud de información
33730;1;Respuesta negativa a la solicitud de información
33730;12;Otras
33731;6;Debido funcionamiento del órgano/servicio
33731;1;Respuesta negativa a la solicitud de información
33732;17;Otros
33732;30;Otros
33732;15;La información es incompleta
33733;12;Otras
33733;43;Respuesta incompleta o parcial
33734;2;No recibió respuesta a su solicitud
33735;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
33735;17;Otros
33736;17;Otros
33736;30;Otros
33736;20;Entidades en que el organismo tiene participación, representación e intervención
33737;43;Respuesta incompleta o parcial
33737;3;La información entregada no corresponde a la solicitada
33737;8;No se encuentra la información
33737;10;La información solicitada está en posesión de otro órgano o servicio
33738;8;No se encuentra la información
33738;3;La información entregada no corresponde a la solicitada
33738;1;Respuesta negativa a la solicitud de información
33739;1;Respuesta negativa a la solicitud de información
33740;1;Respuesta negativa a la solicitud de información
33741;43;Respuesta incompleta o parcial
33741;12;Otras
33742;23;Actos y resoluciones con efectos sobre terceros
33742;26;Contrataciones
33742;28;Presupuesto asignado y su ejecución
33742;27;Transferencias de fondos públicos
33742;30;Otros
33742;17;Otros
33742;20;Entidades en que el organismo tiene participación, representación e intervención
33742;19;Facultades, funciones y atribuciones de unidades internas
33742;13;La información no está disponible en forma permanente
33743;17;Otros
33743;30;Otros
33744;17;Otros
33744;26;Contrataciones
33745;2;No recibió respuesta a su solicitud
33746;2;No recibió respuesta a su solicitud
33747;30;Otros
33747;15;La información es incompleta
33748;3;La información entregada no corresponde a la solicitada
33749;9;La información no existe
33749;4;Otras
33750;43;Respuesta incompleta o parcial
33751;43;Respuesta incompleta o parcial
33752;43;Respuesta incompleta o parcial
33752;12;Otras
33752;1;Respuesta negativa a la solicitud de información
33753;22;Marco normativo aplicable
33753;30;Otros
33753;17;Otros
33754;2;No recibió respuesta a su solicitud
33755;17;Otros
33755;30;Otros
33756;2;No recibió respuesta a su solicitud
33757;11;Oposición de un tercero
33757;43;Respuesta incompleta o parcial
33758;1;Respuesta negativa a la solicitud de información
33759;3;La información entregada no corresponde a la solicitada
33759;43;Respuesta incompleta o parcial
33760;43;Respuesta incompleta o parcial
33760;3;La información entregada no corresponde a la solicitada
33761;2;No recibió respuesta a su solicitud
33762;4;Otras
33762;43;Respuesta incompleta o parcial
33762;12;Otras
33763;2;No recibió respuesta a su solicitud
33764;30;Otros
33764;17;Otros
33765;17;Otros
33765;30;Otros
33766;30;Otros
33766;17;Otros
33767;2;No recibió respuesta a su solicitud
33768;17;Otros
33768;30;Otros
33768;14;El acceso a la información no es expedito
33768;19;Facultades, funciones y atribuciones de unidades internas
33769;19;Facultades, funciones y atribuciones de unidades internas
33769;17;Otros
33770;2;No recibió respuesta a su solicitud
33771;17;Otros
33771;30;Otros
33772;30;Otros
33772;17;Otros
33773;17;Otros
33773;30;Otros
33774;30;Otros
33774;17;Otros
33775;43;Respuesta incompleta o parcial
33776;43;Respuesta incompleta o parcial
33777;2;No recibió respuesta a su solicitud
33778;17;Otros
33778;30;Otros
33779;2;No recibió respuesta a su solicitud
33780;30;Otros
33780;17;Otros
33781;17;Otros
33781;30;Otros
33782;30;Otros
33782;17;Otros
33783;17;Otros
33783;19;Facultades, funciones y atribuciones de unidades internas
33784;20;Entidades en que el organismo tiene participación, representación e intervención
33784;17;Otros
33785;17;Otros
33785;30;Otros
33786;30;Otros
33786;17;Otros
33787;17;Otros
33787;20;Entidades en que el organismo tiene participación, representación e intervención
33788;12;Otras
33788;4;Otras
33789;43;Respuesta incompleta o parcial
33790;17;Otros
33790;20;Entidades en que el organismo tiene participación, representación e intervención
33791;20;Entidades en que el organismo tiene participación, representación e intervención
33791;17;Otros
33792;2;No recibió respuesta a su solicitud
33793;17;Otros
33793;20;Entidades en que el organismo tiene participación, representación e intervención
33794;20;Entidades en que el organismo tiene participación, representación e intervención
33794;17;Otros
33795;2;No recibió respuesta a su solicitud
33796;17;Otros
33796;20;Entidades en que el organismo tiene participación, representación e intervención
33797;20;Entidades en que el organismo tiene participación, representación e intervención
33797;17;Otros
33798;17;Otros
33798;20;Entidades en que el organismo tiene participación, representación e intervención
33799;20;Entidades en que el organismo tiene participación, representación e intervención
33799;17;Otros
33800;17;Otros
33800;20;Entidades en que el organismo tiene participación, representación e intervención
33801;17;Otros
33801;30;Otros
33802;2;No recibió respuesta a su solicitud
33803;30;Otros
33803;17;Otros
33804;17;Otros
33804;30;Otros
33805;30;Otros
33805;17;Otros
33806;17;Otros
33806;30;Otros
33807;6;Debido funcionamiento del órgano/servicio
33807;1;Respuesta negativa a la solicitud de información
33807;8;No se encuentra la información
33808;30;Otros
33808;17;Otros
33809;17;Otros
33809;30;Otros
33810;30;Otros
33810;17;Otros
33811;12;Otras
33811;4;Otras
33812;17;Otros
33812;30;Otros
33813;30;Otros
33813;17;Otros
33814;17;Otros
33814;20;Entidades en que el organismo tiene participación, representación e intervención
33815;17;Otros
33815;30;Otros
33816;30;Otros
33816;17;Otros
33817;17;Otros
33817;30;Otros
33818;30;Otros
33818;17;Otros
33819;43;Respuesta incompleta o parcial
33819;8;No se encuentra la información
33820;17;Otros
33820;30;Otros
33821;30;Otros
33821;17;Otros
33822;17;Otros
33822;30;Otros
33823;30;Otros
33823;17;Otros
33824;17;Otros
33824;30;Otros
33825;30;Otros
33825;17;Otros
33826;17;Otros
33826;30;Otros
33827;30;Otros
33827;17;Otros
33828;17;Otros
33828;30;Otros
33829;43;Respuesta incompleta o parcial
33830;17;Otros
33830;30;Otros
33831;30;Otros
33831;17;Otros
33832;17;Otros
33832;30;Otros
33833;30;Otros
33833;17;Otros
33834;17;Otros
33834;23;Actos y resoluciones con efectos sobre terceros
33834;27;Transferencias de fondos públicos
33834;28;Presupuesto asignado y su ejecución
33834;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
33834;30;Otros
33834;14;El acceso a la información no es expedito
33834;16;La información está desactualizada
33834;15;La información es incompleta
33834;13;La información no está disponible en forma permanente
33835;30;Otros
33835;17;Otros
33836;17;Otros
33836;30;Otros
33837;30;Otros
33837;17;Otros
33838;17;Otros
33838;30;Otros
33839;30;Otros
33839;17;Otros
33840;2;No recibió respuesta a su solicitud
33841;43;Respuesta incompleta o parcial
33842;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
33842;28;Presupuesto asignado y su ejecución
33842;17;Otros
33842;30;Otros
33843;2;No recibió respuesta a su solicitud
33844;30;Otros
33844;17;Otros
33845;17;Otros
33845;30;Otros
33846;30;Otros
33846;17;Otros
33847;43;Respuesta incompleta o parcial
33847;11;Oposición de un tercero
33848;17;Otros
33848;30;Otros
33849;30;Otros
33849;17;Otros
33850;17;Otros
33850;30;Otros
33851;30;Otros
33851;17;Otros
33852;17;Otros
33852;30;Otros
33853;30;Otros
33853;17;Otros
33854;24;Actos y documentos publicados en el Diario Oficial
33854;15;La información es incompleta
33855;30;Otros
33855;17;Otros
33856;17;Otros
33856;30;Otros
33857;30;Otros
33857;17;Otros
33858;17;Otros
33858;30;Otros
33859;30;Otros
